## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6777e-01   2.8425e-01  -1.2707e+00   1.2541e+00   2.6486e-02   4.4564e+05   8.1106e+05
  4.7996e-01   5.0739e-01  -6.9090e-01   1.2715e+00   2.5995e-02   1.1646e+06   2.1195e+06
  8.6031e-01   9.1033e-01  -1.0598e-01   1.2866e+00   2.4405e-02   2.8596e+06   5.2044e+06
  1.5421e+00   1.6472e+00   4.8799e-01   1.2834e+00   2.4326e-02   8.5902e+06   1.5635e+07
  2.7641e+00   2.9558e+00   1.0728e+00   1.2810e+00   2.4415e-02   2.7226e+07   4.9554e+07
  4.9545e+00   5.3020e+00   1.6571e+00   1.2776e+00   2.4549e-02   8.6088e+07   1.5669e+08
  8.8808e+00   9.5065e+00   2.2409e+00   1.2728e+00   2.4649e-02   2.7107e+08   4.9337e+08
  1.5918e+01   1.7060e+01   2.8254e+00   1.2694e+00   2.4739e-02   8.5670e+08   1.5593e+09
  2.8533e+01   3.0567e+01   3.4083e+00   1.2720e+00   2.4734e-02   2.7406e+09   4.9881e+09
  5.1145e+01   5.4785e+01   3.9916e+00   1.2695e+00   2.4896e-02   8.6303e+09   1.5708e+10
  9.1675e+01   9.8128e+01   4.5744e+00   1.2669e+00   2.5203e-02   2.6929e+10   4.9012e+10
  1.6432e+02   1.7586e+02   5.1578e+00   1.2643e+00   2.5493e-02   8.3032e+10   1.5112e+11
